accel_variance,gyro_variance,accel_sma,gyro_sma,accel_dom_freq,gyro_dom_freq,activity_code,activity_name
8.22313977331719,0.22684279313271635,10.665555887106995,1.5596259633370209,4.0,3.5,2,Jumping
12.32109609279279,0.1954221984903846,12.185249251528926,1.3243870858894662,3.5,2.0,2,Jumping
12.730846452486153,0.22809729758289232,10.869138489904904,1.3454826739730197,3.5,0.5,2,Jumping
6.045558090336362,0.27855785921773624,9.130321713486095,1.5614398775363225,4.0,2.0,2,Jumping
5.544178431314126,0.22971679959276092,8.857615494361827,1.419723760895431,4.0,3.0,2,Jumping
4.471676595225974,0.20206933634439,8.575236658381018,1.381377946231514,4.0,3.5,2,Jumping
6.9858160968936485,0.31728750817122586,10.156654025237064,1.639024486967828,4.0,0.5,2,Jumping
8.53823987321923,0.2571976760988368,10.113172126073547,1.6450150651461444,4.0,6.5,2,Jumping
12.529583468863596,0.4107004909531451,11.386892011747234,2.0822395936353133,4.0,4.5,2,Jumping
14.798937221377326,0.4642327921782816,12.308761609608599,2.100580757795833,4.0,1.0,2,Jumping
11.200114528964919,0.33272660918698477,11.141862399766831,1.7620995286479593,4.0,2.0,2,Jumping
6.857095646025599,0.4044516021680571,10.085565027669855,1.5362257060362026,4.0,2.0,2,Jumping
10.283388916315207,0.3591225109814097,10.171839678661863,1.459700422398746,4.0,1.0,2,Jumping
12.419918510296686,0.25982642037993325,10.753241614035257,1.589013755689375,4.0,7.5,2,Jumping
1.6988784479435948,0.20868704341713923,2.211978604466283,0.9226687563705491,0.5,0.5,2,Jumping
7.936544303186312,0.1954310690260143,4.513460269671446,0.860564419424627,1.0,1.0,2,Jumping
10.547520678589901,0.16359024338675707,8.135103978993476,1.031649852982955,3.5,0.5,2,Jumping
7.682627179219066,0.23348713846646477,9.776460413973373,1.2341710245260038,3.5,2.0,2,Jumping
8.829609084329379,0.24886376640490815,10.25107384427535,1.368872132266406,3.5,2.0,2,Jumping
7.7510541914454185,0.21984765908467413,9.961387884762201,1.4771219271002338,4.0,3.5,2,Jumping
5.895976700513836,0.16172127484314938,8.802518550955874,1.3800260930135846,3.5,3.5,2,Jumping
5.516012167032861,0.141628064025528,7.983263434889746,1.421131179118529,3.5,5.0,2,Jumping
5.4462934497274285,0.24760310381360173,8.152994730996758,1.6157531331432984,4.0,3.0,2,Jumping
8.560007895952255,0.2156245959734237,8.184100798575367,1.39884943226818,3.5,1.0,2,Jumping
11.48045716776699,0.24450647496843636,9.072437141531752,1.4680330998357385,0.5,0.5,2,Jumping
9.027503310345786,0.2088933097508325,10.211113372531068,1.542985406126827,4.0,2.0,2,Jumping
6.439724962947307,0.18519870235392535,9.612572909342504,1.505343796100933,4.0,8.5,2,Jumping
4.20638331702857,0.20176220798307998,8.10885545079698,1.6047746902913786,4.0,8.5,2,Jumping
2.5664329282059075,0.22132521440213304,7.112124332186742,1.8050670297443867,4.0,1.0,2,Jumping
3.086084602974334,0.21793331947421354,7.019084687010698,1.7265321033075451,4.0,2.5,2,Jumping
0.8236255079300492,0.2400005746783151,1.388753712826919,0.7786242308234796,0.5,0.5,0,Standing
0.047204258185678964,0.014039785892751754,0.5151153891511363,0.2693616842478513,1.0,1.5,0,Standing
0.020137499816771487,0.002838035330532342,0.3653983022874742,0.1465842811740002,1.0,4.5,0,Standing
0.013015561126079432,0.0010473681055930568,0.2876787243130429,0.1071384834341005,1.0,1.5,0,Standing
0.0060737732435239425,0.0006030023803160826,0.23651741862100348,0.08421656351827536,8.0,1.5,0,Standing
0.005089579845697744,0.00094201683645353,0.24121965756955727,0.09786474865919433,0.5,0.5,0,Standing
0.009414117857928091,0.0011548874414027512,0.278801671476785,0.11186258363246437,2.5,2.5,0,Standing
0.030163728701667822,0.01668762470542439,0.40952680573023836,0.2193216054531512,0.5,0.5,0,Standing
0.03142662575989131,0.01344677408317785,0.47094850399180116,0.2890195312508148,0.5,0.5,0,Standing
0.08021527195852142,0.026985608093020183,0.8240114344319273,0.3783788706973428,1.0,0.5,0,Standing
0.0391153040909481,0.0034430129738934473,0.5129238472580163,0.19849211092980107,0.5,0.5,0,Standing
0.011946727766658222,0.0020127775956700978,0.3206330082769951,0.13473145197902325,0.5,1.0,0,Standing
0.009178665404187469,0.001458193195027601,0.32981882822560876,0.1254158691060728,0.5,1.0,0,Standing
0.008076799751731789,0.0013177762141280882,0.35250019112398456,0.1314653352956519,3.5,1.0,0,Standing
0.0064651226575412005,0.0010317425829930256,0.31301203379883236,0.10738732929166858,1.0,1.0,0,Standing
0.016885753404282253,0.006400136137774508,0.3366838770764581,0.13810072064225085,0.5,0.5,0,Standing
0.025523351106880008,0.00835931893622366,0.3608746070114298,0.16363333818386294,0.5,0.5,0,Standing
0.014963683029549361,0.004132668759580021,0.3285156454403808,0.1271825463365529,1.0,1.0,0,Standing
0.2006866602832593,0.10524919521793716,1.1027323333860597,0.6227052169060334,0.5,0.5,0,Standing
